12633	0	18291
33086	14	27931
24078	14	28653
11067	12	195
24887	8	41222
222	8	40676
35597	8	40845
32495	0	24408
34449	12	155
19909	0	2173
4611	2	6828
7118	2	13970
1117	8	40854
13381	16	876
4256	16	26477
31659	0	16823
30052	14	19439
4092	12	187
20221	16	15869
34641	14	22822
34799	8	43023
14210	2	23267
34380	2	9275
25933	14	5603
2945	2	6828
23292	12	186
34359	16	20442
32285	10	15595
11386	8	42821
7220	0	7845
6883	16	2837
424	6	42966
5305	8	38792
6006	16	15924
14849	14	23889
31917	16	9767
13454	14	6697
19719	2	9275
820	16	29468
33140	8	41763
13865	14	24423
24947	16	16991
35100	10	12196
14048	0	14401
36717	10	10092
17564	14	10286
33428	16	4976
36277	16	29051
2609	10	15595
2627	2	23411
29808	8	39766
18973	0	5786
24799	16	15323
33565	2	6828
23591	16	11832
26652	8	40066
12543	8	40794
24544	8	41338
33065	14	1325
34346	12	163
36533	12	196
12711	2	35420
585	14	22458
12581	14	8531
23380	12	188
8754	14	16613
26302	0	27615
1658	16	13006
33587	2	13970
9241	0	28078
33856	2	10689
11923	14	20117
26415	8	42142
19376	8	38384
29146	16	30559
32750	12	93
24491	2	6828
6456	8	38720
33558	8	41388
12209	16	37830
14622	10	10092
23123	12	126
30616	14	2137
30143	12	160
23718	12	194
20706	14	30286
6447	0	37859
1097	0	8140
8841	0	28109
35595	12	187
37304	14	3789
35851	0	20132
5035	14	15841
32459	12	193
19909	8	43205
28792	14	5073
4250	16	36877
32318	0	5799
11183	14	25493
8988	2	9275
18518	14	29203
14862	14	30455
22957	14	20599
4770	16	11740
2734	14	1237
23936	14	16822
29018	8	39423
31826	8	41447
7676	8	43148
28521	0	23896
32167	14	11802
30860	16	10450
12905	0	1497
26778	8	40234
30208	16	8499
32136	14	10286
31407	14	37547
4906	14	23258
35242	8	42136
32222	14	5391
28368	8	38821
3144	12	196
38190	8	41888
32008	2	35420
6806	0	12018
23272	16	16076
36282	16	27391
17567	14	28928
26270	16	26499
24361	12	119
11779	2	2255
31701	16	3968
34611	16	19107
37143	8	38484
10374	8	40845
13414	14	5737
12730	8	39841
9295	10	31005
12836	14	18844
35121	16	22661
10088	14	15189
24856	12	133
23092	2	995
11522	2	9275
31683	8	41970
34890	14	23405
1613	16	31074
12733	8	244
32952	14	29401
31858	8	39894
20297	16	20297
38031	16	24408
13978	8	39633
12852	8	38930
20093	12	139
33808	2	6828
31177	8	40189
7044	14	21169
6799	14	10616
26680	10	15595
12248	12	148
35001	14	11803
535	8	40173
33647	14	7973
11523	14	16137
4383	16	5683
38338	16	17860
32347	16	19732
23740	16	11234
34759	8	38720
18468	12	166
32983	12	123
33149	8	39554
1818	14	18060
28990	14	28682
28	14	16238
6010	12	183
12582	12	148
34375	12	196
14865	12	187
32351	2	13970
34864	14	11313
1906	8	41706
19903	0	22101
37360	2	13970
2196	2	13970
33073	14	26737
256	14	27141
20007	14	16436
1677	14	27722
31780	10	15595
14036	2	6828
5318	8	40289
13039	16	21249
34443	8	41169
33455	16	17063
14853	8	42053
33849	8	41538
14035	16	28393
8189	12	153
11581	8	38589
28779	10	12196
32992	2	6828
26555	10	11538
36986	16	31517
20526	14	18149
28326	8	41970
34683	16	16806
28990	10	11538
37943	10	7595
34923	16	21699
27840	0	12766
26180	16	7374
35455	0	23700
37849	12	153
28739	16	15452
31575	12	165
30678	16	21356
20791	12	144
13483	16	20154
10694	8	40806
21139	16	27495
31761	2	6828
34657	14	7349
15905	16	28272
32510	0	15159
12981	8	41296
33940	2	844
9810	16	12924
4429	8	39957
26835	8	41967
9337	14	13632
19654	8	39253
34577	0	12599
8678	0	6245
23741	0	23557
31611	12	194
14025	14	26982
37917	2	9275
12532	8	39210
31969	2	23267
30833	0	25644
477	2	8842
18703	2	6828
28969	0	1477
7467	10	11538
12901	14	19635
13477	8	41970
69	10	14888
33465	8	38720
34356	0	28035
24699	8	43118
6080	14	20596
64	14	37637
4863	2	35420
19254	14	5073
2991	8	41496
20488	0	37630
24886	2	10662
34515	2	6828
8736	16	943
34830	0	35752
21915	8	39130
32882	12	152
34496	16	5829
18881	12	96
3394	8	39394
30857	12	188
18679	14	25294
35401	8	39975
3109	14	3270
24719	2	6828
32745	14	16771
37194	16	26512
4597	14	25528
468	8	40255
4095	8	42049
6805	8	41780
32596	14	15240
34445	0	25736
31354	0	12088
30190	16	1373
24349	8	39937
31589	14	22035
14714	16	9604
8173	14	23905
32007	12	193
4183	16	22659
19317	2	6828
24477	12	195
7025	8	39264
34194	16	7536
3027	2	9275
23230	8	41549
34253	8	42034
2363	14	20299
8678	12	192
35027	16	36242
4512	14	4337
13907	8	41113
6899	8	41207
23002	0	5779
10919	14	23610
10340	16	5183
23193	14	27727
24680	0	5463
24697	2	8842
21029	8	38516
11107	2	23274
29450	14	9621
35646	14	28636
33887	12	132
33020	14	17348
26647	14	15434
18711	8	41283
23005	0	25090
2417	14	2408
24868	14	2719
30003	16	3607
23388	16	5089
19690	8	38347
21009	8	39205
29548	2	23274
37145	8	39897
36499	2	6828
6	14	29663
26266	8	42469
26240	0	25212
32222	0	1388
28186	8	42557
22038	8	42127
26010	14	9998
840	0	37605
12229	14	10382
848	14	1951
34570	8	41189
14571	8	39554
31990	12	151
33492	16	37001
6582	14	8624
1970	8	39973
23408	0	7237
8305	0	23797
36291	0	25751
8216	8	39039
34304	8	38720
36010	12	120
26210	14	6621
10501	2	30092
34968	8	41889
14581	14	37121
34073	16	4164
34951	12	191
8816	14	11267
32464	0	15796
29801	0	7894
8856	12	186
34047	2	6828
29070	16	4526
1052	16	2694
34866	2	13970
29460	8	39559
14266	8	41009
24541	16	4298
36294	16	11234
32822	12	191
6870	14	14400
28989	14	10717
3393	16	28452
13127	14	24845
29915	0	17746
33862	12	198
401	16	10292
36505	14	10731
35005	14	9301
30245	0	37732
35090	14	9780
11851	16	25033
7660	0	25714
23720	14	10805
32767	16	37717
36575	8	42855
17886	10	36507
9213	12	193
32150	0	15296
12217	16	6199
5296	8	41498
4075	14	7211
2537	14	35515
30744	2	6828
32835	12	105
12562	8	38884
10526	14	24614
23254	14	15306
10132	8	40966
14217	0	6549
2953	16	24646
33086	14	27615
32917	14	15299
18939	0	15664
399	14	29609
22972	12	161
9298	16	1360
24867	14	28232
19879	0	29513
14137	14	15864
32315	16	13125
26847	12	146
36461	14	29925
178	14	23826
19313	14	19986
9759	14	17547
30253	2	9275
8863	8	41588
37427	14	37931
37526	14	20679
9564	10	11538
23740	0	11234
30596	2	9275
19677	14	17429
26936	14	7588
38315	16	12023
4092	16	37546
17079	8	39210
20696	8	40895
6899	12	140
33358	16	17670
3840	8	41612
6476	12	186
24462	14	19805
4191	14	19008
12245	14	25525
33871	12	166
33001	8	41181
2953	14	11378
27901	0	3426
12734	0	11276
24214	12	193
19320	16	22650
19	12	190
4608	0	17244
8626	8	40261
27752	14	17680
647	14	18449
19914	12	186
34572	8	39737
32645	12	191
25304	14	2691
37851	14	7603
361	14	20675
24553	12	126
7043	14	28936
486	14	19218
14590	16	10783
36203	8	40134
24824	8	39029
31024	2	37289
34869	14	21954
7166	8	42235
12891	16	14783
32703	0	27027
17747	8	39427
22869	14	9127
1541	8	38572
36935	8	41970
33110	14	26947
34898	2	13970
20701	16	2146
34197	8	40098
27904	12	133
26174	16	15091
11644	14	11435
9288	0	10910
23740	8	41208
8987	0	28124
26720	8	42284
25391	16	8658
8754	14	37017
22109	14	17994
20744	2	37289
6843	2	844
14370	0	27122
12638	2	9275
5333	0	13494
23249	14	35861
10744	14	18449
10087	0	25553
23152	12	191
8198	16	16881
26565	0	16826
32382	12	183
19569	10	10092
12726	8	39703
20631	0	11315
17920	14	10357
660	14	19200
34642	0	4969
29711	8	38720
1933	14	6350
3152	16	22737
34045	2	9275
38103	16	29572
25341	12	152
24597	14	19762
34098	12	192
5292	12	149
650	12	187
14700	14	21298
19406	8	39056
1827	8	38940
351	12	193
12353	2	9275
7220	14	17435
11851	14	11344
23010	8	41354
31666	14	18026
34005	2	35420
8912	12	189
31814	0	9720
24564	2	37090
31022	16	9128
3171	14	15672
32245	2	9275
36891	2	995
32658	0	27638
36216	0	16574
9063	8	41389
13691	8	40083
13187	14	777
4991	8	39210
14615	10	36763
34037	12	195
32755	12	110
23469	12	159
19958	14	12961
35543	12	191
12554	14	28020
10724	8	39490
32240	12	166
1842	16	18435
29449	16	5685
21576	12	151
3028	16	14173
23410	16	28822
24234	12	194
10485	10	30025
37868	14	22512
14062	16	22529
8402	8	42619
34603	2	13844
33782	16	13077
14623	14	7651
34651	12	88
485	16	11208
25723	12	197
35252	14	25569
13912	14	971
37394	8	42742
33369	14	35559
9278	12	192
33362	16	12316
4441	8	41821
24567	2	9275
26055	8	43002
11760	10	14742
32836	2	9275
22838	12	157
9480	0	8478
13078	14	7305
29119	8	39642
33019	14	21547
32366	14	16689
34937	14	18085
29697	2	13970
4858	16	2435
2714	12	167
14682	12	198
11940	14	14984
23233	16	7748
26869	14	17050
33986	14	27542
17176	0	1170
304	8	42422
30665	14	25219
28388	0	14141
8752	8	40541
29873	8	41169
34871	12	132
31547	0	35497
21945	16	12754
30866	16	27391
31006	14	8878
5666	14	17729
14441	16	22207
23209	10	10092
36262	14	22123
268	16	9157
32495	8	38795
10660	2	23267
26026	16	31097
13916	8	43026
33490	2	10662
34119	10	14206
32227	14	23645
20406	12	183
26642	8	42187
8744	12	98
12624	8	41311
25691	12	140
699	16	9374
1769	14	1856
37127	14	25431
22949	14	28639
32024	16	22883
36053	14	15162
31361	8	42418
31008	14	29402
4482	12	99
35105	14	18223
19524	0	4001
34507	8	42934
35574	2	23274
37888	8	42413
4598	8	39686
24876	16	17359
10724	14	15979
10580	16	30173
10818	0	17049
1637	2	35420
33709	12	117
648	10	12196
8267	0	8395
34078	8	41498
31576	14	13412
1000	16	13313
34751	8	41970
833	2	6828
20199	2	6828
16203	12	121
38124	0	22216
31620	14	27135
33683	2	6828
14637	14	30057
29232	2	2255
8775	8	39592
32475	14	13338
34487	16	23127
26084	14	1515
22116	12	184
23755	14	29330
30966	0	7654
32536	12	188
24233	2	13970
11591	14	9060
19875	12	163
12888	14	20562
32558	14	1762
14377	8	43064
27981	8	40677
7215	12	159
14444	8	41258
23625	14	16011
32017	0	17077
18682	14	12351
35072	2	13970
21958	12	149
32166	8	38720
11059	14	18490
29857	2	9275
12863	8	41584
3098	0	6183
5065	12	162
26159	16	14115
23541	8	39691
29947	14	36117
28222	0	37272
14442	12	197
9312	14	15191
8347	16	17407
35423	16	741
4177	12	167
35621	2	9275
470	16	19514
21577	14	2110
26827	12	157
29020	16	12751
11095	14	18776
33171	12	197
6448	8	41506
14584	0	17147
14361	12	194
3390	0	25578
26682	16	19176
14521	12	159
32200	16	25879
513	14	3254
34906	8	41970
35955	14	25646
35065	2	4056
529	14	20274
26881	14	16036
4290	16	7380
26336	2	13970
10977	14	19211
8839	2	6828
4787	14	38320
14522	0	12666
31727	8	40536
30822	14	8890
7009	8	42161
33387	8	43007
9489	14	27539
24231	10	15595
15908	0	6304
20763	14	37733
4307	14	28042
20315	4	40055
10815	8	41321
24531	16	2073
26718	10	15595
27889	2	9275
22913	14	1429
12570	8	42184
35414	10	11538
32756	16	31443
33064	8	39045
20220	12	191
2621	14	4934
31684	0	7004
36535	8	38693
32274	16	12131
3149	2	6828
33212	14	20132
34379	14	21327
3550	10	14888
10509	14	18065
22920	2	995
8360	14	4021
4228	8	40005
21932	14	9862
38260	8	42712
34179	12	115
2535	10	12196
34741	8	42513
33604	8	42049
2919	10	11538
826	14	6375
13992	12	132
12557	8	43045
24077	2	6828
34867	16	17264
29865	8	43026
27292	8	38826
29477	12	192
12507	14	38019
4256	12	104
622	0	28121
13810	8	40241
23291	14	21515
29269	8	41579
13843	12	95
29463	12	183
20486	2	6828
3459	12	197
22747	2	9275
43	8	38861
32971	2	9275
35045	8	41022
14526	8	40619
19895	14	35516
37312	8	38701
29532	10	15595
33424	8	43038
11028	16	27336
5168	14	9780
7030	12	164
15750	14	20422
31290	8	39510
36910	16	28227
33737	14	16031
26781	14	7603
36069	8	42634
30599	14	16913
2797	0	28660
23236	16	30728
13984	8	38541
19045	14	4771
1801	0	28466
34683	8	38358
33085	8	39210
13916	14	27587
26216	2	6828
15175	14	9961
8160	12	123
28560	12	189
3374	10	25430
5009	10	24229
11678	8	38546
36413	0	5645
23325	16	25981
11110	12	165
17913	10	15595
26443	8	41970
2968	10	12728
11011	0	14119
32536	14	30604
2442	8	42432
31647	16	30296
31668	0	28106
21956	0	10171
24942	14	37281
4182	16	27093
34000	14	12433
5562	8	38664
34518	2	9275
29826	16	12360
27865	8	39406
18919	8	39901
33965	8	41334
11065	14	10215
810	8	40973
36268	12	198
35087	14	29969
3135	8	42406
23062	2	37090
33938	8	41656
29459	8	39559
26381	2	9275
31830	0	7960
24838	16	22032
14074	8	39995
54	8	42812
408	8	39582
27754	8	41970
35404	10	36257
23947	16	24281
32947	0	35469
33283	8	42362
7304	14	21515
31960	8	41999
5254	12	197
14228	16	27154
33316	14	13632
7328	0	16820
1301	0	18449
14667	0	1488
31786	16	38025
26873	12	157
30859	8	39210
56	16	7529
8859	8	41237
6750	2	6828
34902	16	28499
23941	14	9664
283	14	30787
36312	2	37090
31547	2	9275
26210	10	15595
30201	14	19610
584	2	9275
567	8	41527
26137	0	1993
29024	14	37251
33042	2	9275
13847	0	8151
15175	14	22583
14878	14	26344
18517	2	6828
8284	0	15452
18653	14	6960
6614	14	14240
34812	12	191
29301	2	23411
13093	8	40100
7126	14	17083
473	8	41785
23213	2	6828
790	12	196
10629	14	21633
26143	14	17415
4209	0	17329
14598	14	22558
32852	16	21113
12255	0	14907
12199	0	2750
29975	8	43125
30039	14	5004
30962	14	711
32040	14	11514
14857	12	112
5342	12	160
256	14	27715
4095	14	18195
3139	14	27440
14749	0	29513
19298	8	38410
30243	16	3721
12843	8	38514
35613	14	6347
34099	0	20059
6736	0	16992
1861	14	25449
11007	14	25767
26852	0	6346
32985	8	38863
13210	8	41970
33363	12	184
17173	12	194
26674	0	24202
14237	0	22799
18602	2	9275
8559	8	38358
6941	0	17169
13093	0	19218
26190	8	38412
38258	16	6491
32319	14	20055
24265	14	15846
26085	14	10382
12313	14	27260
5313	0	11234
6475	0	15892
14432	14	19780
37191	16	24505
30022	14	2678
1827	0	21495
22991	14	13259
35118	16	11921
12223	8	38777
32342	12	193
27290	0	35667
2860	14	17187
23180	14	12001
294	14	15852
35965	8	39950
14473	12	192
32051	8	42770
14521	8	40299
34380	14	13153
4289	12	107
13177	14	12436
4137	0	27649
34983	16	915
12565	14	6406
3502	8	38892
2607	14	3230
34311	2	7125
14642	14	18253
32900	14	16888
19866	2	6828
11761	14	28378
12419	12	166
26123	8	39014
32714	10	10092
13097	2	844
26787	14	36974
18525	12	186
19255	2	9275
8430	12	152
11162	0	6772
4142	2	844
14623	2	35420
3518	14	21173
34639	12	121
33375	8	41793
31892	8	42003
32636	8	42956
29697	12	190
13908	2	6828
9481	0	1477
34823	2	995
8350	14	18777
5515	14	19095
5025	16	1221
24694	8	40575
6922	0	20350
19125	14	35777
26827	14	19551
26670	8	43185
29701	16	17379
4633	0	16280
37186	2	6828
32852	8	41000
361	8	38734
33541	0	22650
4846	0	36736
33559	14	15979
30890	8	40513
24689	8	40675
29135	16	2152
34575	12	139
33244	14	11359
24608	14	16238
28733	2	9275
24491	12	105
26081	0	25794
1034	2	9275
18513	12	156
4804	16	28068
26853	14	19758
23935	0	31264
18992	12	192
13425	8	40566
33114	14	31059
14455	14	27032
6614	8	39020
31042	14	23629
36211	0	28207
6031	16	3943
7177	8	40343
3395	14	35838
34370	14	12048
31540	8	40546
26170	14	12309
5932	12	197
6292	2	6828
3145	16	11306
20611	16	27174
34221	8	41199
2251	8	39879
9429	14	15805
23416	14	9024
30210	0	24971
34998	14	21874
5527	0	29058
34986	14	17871
13171	14	11995
33358	14	18415
21906	14	22813
33131	8	42316
26886	14	15675
3221	2	9275
6924	2	6828
9900	14	1310
32084	8	38743
9314	14	1261
7168	16	30073
36965	2	9275
1924	8	40514
20578	14	30577
3856	12	163
14051	0	30072
33288	2	7125
24112	12	109
27887	14	12804
26498	14	31321
33642	8	38387
37801	14	4369
13934	2	13970
29732	8	39914
23190	8	43036
8349	2	37289
27904	16	37753
26798	0	6127
26225	2	13970
5725	12	193
33411	8	42544
5310	8	38969
2735	8	39210
7472	0	29516
26018	8	38710
25330	8	39555
31850	8	39399
17082	8	38720
30624	2	35420
36202	2	9275
33665	2	6828
20722	14	6375
14624	2	6828
32830	14	3877
5640	0	37269
33659	2	37090
7	0	17247
14308	14	6569
31781	2	2255
24467	8	40461
26124	16	29195
36432	8	42930
33776	16	29193
18478	10	14888
34509	14	18768
6614	0	9629
5191	0	23925
31619	14	36815
1562	8	38779
24492	14	15462
32854	8	40500
33535	8	40558
8853	10	10911
24910	8	42062
6848	14	23882
37186	14	21631
3515	2	9275
6035	16	17456
19627	16	1137
33650	14	17852
19294	2	6828
31821	8	38396
29461	2	2255
34348	8	41792
20989	8	41603
14884	8	38546
33617	12	117
3136	16	4330
27294	8	43031
19406	0	8900
29105	12	124
32878	10	10092
11001	16	3186
30832	14	23259
19893	16	30517
14708	16	28134
33957	8	39078
31682	14	29022
17786	2	844
2616	8	43011
14854	12	128
33721	14	15949
34208	12	116
36207	0	15249
26861	14	16410
8509	12	186
24142	14	28787
23735	14	19639
23294	14	17572
9	14	19220
33062	8	38720
2770	2	6828
14124	16	15925
3897	2	9275
30885	8	42187
33972	8	40023
6048	14	12201
37159	8	43170
12516	8	40043
38308	12	154
37322	14	21742
33216	14	36815
480	12	165
3689	8	41948
18914	14	36371
24612	14	26281
18509	14	36544
22589	14	28423
16317	0	3329
37410	16	12782
6933	8	38941
9149	0	21553
32461	16	35644
26106	8	40802
37924	16	25217
30640	14	30602
13957	2	9275
10083	8	39948
11762	8	42292
35059	8	40709
33066	2	9275
30225	0	7995
10830	16	20363
32667	0	24851
25952	14	9101
37268	14	13637
32473	8	40423
31678	8	244
29161	14	5781
24469	0	10042
32781	16	9187
1823	16	25120
33776	8	41449
36503	0	8935
9383	12	166
31305	14	17105
12385	8	42578
11028	14	5207
22496	8	42411
14267	12	187
34331	8	39182
32612	16	22030
10424	16	23921
37200	16	12343
8858	0	23512
6991	8	40209
23160	0	30350
32889	8	39210
14540	14	18640
3513	10	14888
29908	12	106
29682	8	41439
28388	14	30436
27811	0	9414
13452	12	153
11393	14	1149
33880	4	40055
29294	8	40690
4436	14	6225
24861	2	2255
24714	8	40350
29772	8	38720
32352	14	15417
28329	0	15844
375	16	6335
15469	16	36123
12571	16	10491
30109	0	15878
30029	0	6326
5742	8	39668
5082	0	17471
23721	0	25541
9410	12	159
4522	14	6485
3546	12	132
1541	14	9528
24532	14	23542
5544	12	190
27904	8	41667
9750	12	192
26387	8	39981
31974	8	38879
53	2	35420
29551	14	7238
33437	14	26194
3179	14	30509
37342	0	17177
36164	8	40273
3193	2	9275
6063	0	18156
20742	8	39269
3026	16	874
8561	0	22197
32609	8	40250
2731	14	7531
14327	14	6204
34736	10	31235
29842	14	25473
14025	12	112
33741	8	38696
35681	16	30450
25383	0	17396
6827	14	5661
33041	12	141
14020	8	41199
232	14	7610
29877	2	9275
18654	12	119
5294	14	11217
2622	8	41970
32587	14	15620
24563	14	35462
38236	16	37176
27225	10	15595
23014	16	7506
31031	8	40896
1628	14	19740
213	8	43014
36432	0	2987
14844	0	3750
34664	14	15068
14072	8	38898
10928	2	9275
35116	8	42974
28598	0	1121
8421	8	38672
34102	16	27523
5716	12	149
3171	0	15192
24561	14	36875
14577	2	35420
655	2	9275
39	14	6766
4264	14	31454
151	8	39984
23034	14	15619
23942	12	141
35075	2	10689
14569	14	18988
15269	0	21278
35122	0	26471
32599	16	5825
29683	0	25269
1910	14	8635
33462	16	3050
6744	12	193
30083	14	35734
11156	2	37289
14929	8	41005
33494	8	40459
4504	14	29348
17567	16	14959
413	8	42410
33045	8	38453
23961	2	13970
11198	14	16177
8430	16	19003
34592	14	22227
25318	8	41400
14661	0	36093
34150	0	16735
32273	12	197
32224	0	21437
27249	14	16888
34794	14	12080
31934	14	3383
30230	14	18058
35604	16	4996
28971	12	133
19997	2	844
13208	0	14438
8863	14	23905
28968	14	20057
28699	14	17032
32524	12	117
31272	0	30307
31025	2	995
19574	0	20389
3481	14	6250
31705	14	29402
35007	16	28243
5526	2	9275
3787	0	1175
33470	0	16266
17599	12	167
23275	16	11806
9378	12	151
22804	14	8525
32557	16	23528
30021	16	21982
34545	14	16357
5199	6	39776
38306	0	17296
18711	14	7612
33048	12	141
9732	2	9275
20263	16	18064
32247	8	39773
31886	0	24194
1643	14	15805
33388	14	6375
2618	8	42551
36424	14	30514
547	8	42812
11678	8	39772
6958	8	39350
33107	12	108
26328	8	41843
1819	2	7125
33705	8	40977
29291	14	28014
22972	14	22353
31300	14	30568
33810	14	1877
32381	0	17959
5314	14	27386
26934	0	31349
34733	12	151
14217	14	11421
19524	10	11538
2427	8	39990
275	12	184
34395	16	14102
19858	12	162
33221	12	196
8602	14	26727
18960	12	95
32373	10	11538
3553	14	22671
32745	8	40226
31417	12	134
26009	0	14817
34522	14	22386
26104	14	10456
12380	2	9275
28337	0	6534
8171	14	15214
18605	8	39139
31083	2	9275
13039	8	38898
36871	12	149
34173	14	28303
3394	14	22184
8713	8	38907
28773	14	15413
20245	12	183
23214	14	15647
6741	4	40055
29858	12	193
32259	12	140
34328	10	10092
24832	16	15735
10635	0	11420
28742	0	7708
4142	8	40728
3503	12	193
31662	0	5463
33375	12	137
36996	8	42661
31692	2	7125
37196	14	21995
8580	16	29514
14010	12	196
22916	14	13618
3394	14	18123
33356	14	36733
23214	8	40524
38041	12	150
14366	2	10689
31892	8	39283
3831	8	40793
13478	14	5783
14053	12	127
15697	6	39776
12836	8	40943
34889	0	30563
34061	14	28268
3787	16	1175
30657	2	844
33019	16	20320
24498	8	42165
22596	14	4530
18731	2	13970
7095	14	9824
37442	16	27121
31882	14	17132
4045	14	4717
8575	0	36248
13212	14	8474
37	8	38552
28718	8	41665
38099	12	194
28976	8	39498
10136	12	190
24721	14	30437
1624	0	30757
32386	16	15913
1615	14	20164
31964	2	29435
34644	8	42323
9757	16	3565
27761	8	38855
1499	12	186
32974	8	43099
1058	2	9275
29781	16	6584
30280	14	3791
32117	16	13251
23813	10	28249
11527	2	9275
33995	14	9093
29613	14	20980
3025	2	9275
9260	16	35756
23332	14	4022
32545	2	7125
5504	14	25909
35218	14	30057
19881	8	39210
33369	14	26904
38103	8	42513
19967	12	191
13395	14	2392
34705	14	25863
18617	16	5536
32282	8	41621
7054	12	167
32999	2	7125
10654	8	40281
7234	8	41714
486	8	41731
33712	12	195
1713	8	40082
28593	16	1121
34125	8	42355
33774	8	42180
9335	8	38600
6628	8	38358
24598	14	21528
672	8	40662
32506	2	7125
33809	16	14982
29899	16	26537
13208	2	9275
19131	0	13639
35151	8	41752
1011	16	22643
8868	8	40919
19255	14	22835
19571	14	26587
23303	14	14096
4497	2	29435
31588	2	6828
36016	14	18640
5304	12	192
32701	16	27696
32809	16	13674
4609	8	38901
26685	14	25060
3858	14	17348
35282	2	6828
5252	12	192
32867	2	6828
36585	12	198
18575	14	6715
28754	8	38406
29549	0	22670
18614	8	41687
3633	2	37090
25432	8	42696
4093	0	19064
23094	14	25108
36640	2	844
35781	2	995
34581	8	40442
522	10	18741
34841	0	7782
235	8	40076
26131	14	35341
33699	14	2514
26285	10	10092
23202	14	26727
18511	12	133
5634	14	3653
17080	14	28087
29025	14	7587
18596	2	844
19910	8	42963
16412	14	17431
13930	14	17517
3861	2	9275
36556	0	18291
35086	12	148
34599	0	15639
32792	14	10409
20292	16	25314
33800	14	20499
29440	14	14632
19913	8	42386
28256	14	35695
32489	8	40693
29532	0	21553
20003	2	6828
32806	12	97
21516	2	10689
21592	14	12813
31776	8	41161
12565	12	144
14449	2	9275
34072	10	24229
34289	14	10004
4011	12	159
37887	14	2605
37143	4	40055
5986	16	1189
11562	8	41223
11393	2	23274
32600	8	41099
3494	14	35641
24692	8	41297
26498	8	42432
20636	2	6828
12868	14	18059
35247	8	39387
37327	16	25545
18475	0	24087
33564	16	6104
7677	14	7326
11124	8	42054
27889	12	167
35249	16	27798
23195	2	6828
14336	14	35174
25837	8	40566
22586	0	21060
20102	0	15493
37462	2	9275
21595	8	41243
23265	12	196
10523	2	7125
34989	14	9509
14225	14	18175
36531	8	42378
14357	14	20586
9333	12	196
14346	2	6828
13286	8	41316
27993	16	16923
10336	8	38433
34107	16	3749
28218	0	27922
10141	14	15247
3409	8	40117
26645	14	37829
33780	14	20601
3197	2	995
10854	0	16819
14602	0	16608
23421	14	2370
33108	2	35420
23164	0	30183
23350	12	167
14707	0	27141
34202	0	28475
31272	2	8842
8674	8	39970
23043	0	28124
4801	0	21127
35080	2	13970
32707	14	24964
34165	8	42078
35132	10	15595
32735	14	25329
4115	8	41637
31616	16	16444
29555	0	2808
33936	12	141
34702	14	21631
5389	2	37090
14252	8	41562
37522	10	31005
23626	14	37558
652	12	193
1825	8	42406
2670	8	40289
28197	8	39907
14884	8	39125
205	10	11538
16484	16	9948
24884	2	23274
24257	8	42628
27290	16	28794
37502	12	198
26835	8	42619
37398	14	22969
33948	2	9275
13420	8	40654
36171	2	10689
32727	12	148
28391	14	18635
4599	14	14398
21592	8	39719
1017	8	39591
33998	2	6828
14522	14	14199
30004	14	5118
9221	12	188
8733	0	21837
14889	8	13
33032	8	38919
28968	0	7898
30032	8	40255
35610	14	2976
28679	10	11538
9479	14	12174
10535	8	41054
35006	0	18092
18142	16	26431
33219	16	780
37350	0	27682
30794	0	1678
37888	12	189
11118	14	15247
17917	10	3643
14269	14	25236
8991	14	16096
23370	0	38006
32808	14	35639
28718	0	24408
26849	14	15473
10132	16	19100
3883	8	43044
33621	16	25744
33653	14	31459
19901	14	12322
1606	4	40055
34482	16	29506
3433	0	11791
34274	0	2580
34958	12	130
10814	14	15173
31357	12	192
34682	14	18062
8861	2	9275
38107	8	42371
32904	14	37076
8302	14	19345
14535	12	167
23377	2	13970
36282	8	42982
33953	0	29322
10918	0	36883
4851	14	5877
10767	14	30153
20696	0	18447
12715	14	14750
32194	16	25486
34171	14	9824
1976	0	38218
4306	12	149
14358	14	37065
24887	8	39210
37878	8	41493
19031	0	11973
5750	10	15595
5325	12	191
5024	0	3329
647	14	21710
33474	8	42206
1155	4	40055
20211	14	15822
29922	16	31181
12250	14	8263
7119	14	19551
20989	8	41970
12257	8	40570
28750	14	16707
27281	14	18178
14001	16	8325
24245	0	16306
1809	14	25195
26235	16	25003
6798	0	24432
1937	2	9275
22962	12	186
30253	2	6828
30038	14	15431
26720	16	36116
33030	0	22952
16710	14	6500
1040	2	13970
37195	16	21781
4859	14	3988
14019	12	108
33569	14	15548
31481	8	39853
34227	0	15790
33611	14	12351
33977	14	27454
19251	8	41932
33832	16	29520
34184	0	21186
28430	16	35590
31449	14	7956
8671	16	3677
30198	14	5942
6938	16	8379
35072	16	23931
29174	2	6828
3554	14	31282
13745	0	4683
34931	0	25706
9527	14	28643
34213	14	14711
27251	2	7125
29541	2	844
33208	8	39210
24115	14	4946
32587	14	38196
11035	14	21365
32153	14	27183
10018	14	21053
34496	2	9275
38283	12	189
23329	10	14888
35455	2	6828
30647	16	2833
4595	16	21213
4821	14	24451
4410	0	15340
25902	16	10143
35217	0	26539
14271	12	196
35995	0	19415
34240	12	191
36406	8	40659
22597	14	26889
10777	8	42240
29729	14	7081
33705	8	41236
2909	2	6828
33544	14	8668
32284	0	36821
20311	12	105
6539	0	19615
32536	0	13165
27254	16	18203
32181	8	39702
11548	14	2322
34259	12	113
34197	8	41921
8968	0	24622
